NAME,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,Branch ,previous,poutcome,deposit
JAY,59,admin.,married,secondary,no,106,no,no,cellular,22,may,186,1,-1,Airoli ,0,unknown,yes
JAYDEN,37,services,married,secondary,no,1543,yes,no,cellular,22,may,298,1,10,Airoli ,6,failure,yes
JEFFREY,59,management,married,tertiary,no,2239,no,no,cellular,22,may,431,1,-1,Airoli ,0,unknown,yes
JEREMY,27,technician,divorced,secondary,no,1977,yes,no,cellular,22,may,449,1,-1,Airoli ,0,unknown,yes
JERRY,39,management,single,tertiary,no,0,yes,no,cellular,22,may,271,1,93,Airoli ,3,success,yes
JIA,43,services,married,secondary,no,2145,no,no,cellular,22,may,271,1,183,Airoli ,3,failure,yes
JOHN,39,technician,married,secondary,no,116,no,no,cellular,22,may,554,2,-1,Airoli ,0,unknown,yes
JOHNNY,26,student,single,secondary,no,620,no,no,cellular,22,may,223,1,94,Airoli ,1,success,yes
JONATHAN,39,management,single,tertiary,no,307,no,no,cellular,22,may,182,2,-1,Airoli ,0,unknown,yes
JORDAN,43,management,divorced,unknown,no,7702,no,no,cellular,22,may,460,1,95,Airoli ,2,success,yes
JOSEPH,27,student,single,tertiary,no,3733,yes,no,cellular,22,may,198,1,98,Airoli ,6,success,yes
JOSHUA,32,services,single,secondary,no,3993,no,no,cellular,22,may,148,2,-1,Airoli ,0,unknown,yes
JULIAN,29,management,single,tertiary,no,428,no,no,cellular,22,may,293,2,-1,Airoli ,0,unknown,yes
JUSTIN,42,management,married,primary,no,5310,yes,no,cellular,22,may,545,2,186,Airoli ,1,success,yes
KAI,53,blue-collar,married,unknown,no,2509,no,no,telephone,22,may,231,2,-1,Airoli ,0,unknown,yes
KEVIN,36,management,married,tertiary,no,255,no,no,cellular,22,may,970,2,92,Airoli ,2,other,yes
KINGSLEY,27,management,single,tertiary,no,616,yes,no,cellular,22,may,685,1,101,Airoli ,1,other,yes
KYLE,43,admin.,single,secondary,no,733,yes,no,cellular,25,may,282,1,187,Airoli ,3,success,yes
LAWRENCE,60,retired,divorced,tertiary,no,439,no,yes,cellular,25,may,464,1,321,Airoli ,1,failure,yes
LEO,29,technician,single,secondary,no,590,no,no,cellular,25,may,124,1,-1,Airoli ,0,unknown,yes
LEON,26,blue-collar,single,tertiary,no,567,no,no,cellular,25,may,421,1,-1,Airoli ,0,unknown,yes
LIAM,26,student,single,unknown,no,689,no,no,cellular,25,may,678,2,-1,Airoli ,0,unknown,yes
LOGAN,28,technician,single,tertiary,no,386,no,no,cellular,25,may,867,1,-1,Airoli ,0,unknown,yes
LOUIS,28,technician,single,tertiary,no,0,yes,no,cellular,25,may,269,1,40,Airoli ,2,failure,yes
LUCAS,28,management,single,tertiary,no,957,no,no,cellular,25,may,915,2,-1,Airoli ,0,unknown,yes
LUKE,40,technician,married,secondary,no,312,no,no,cellular,25,may,612,7,-1,Airoli ,0,unknown,yes
MARCUS,24,blue-collar,single,secondary,no,167,no,yes,cellular,25,may,288,1,96,Airoli ,2,success,yes
MARTIN,56,retired,divorced,tertiary,no,13094,no,no,cellular,25,may,1064,1,-1,Airoli ,0,unknown,yes
MASON,34,management,single,tertiary,no,5086,no,no,cellular,25,may,213,4,-1,Airoli ,0,unknown,yes
MATTHEW,28,admin.,single,secondary,no,707,yes,no,cellular,25,may,226,1,-1,Airoli ,0,unknown,yes
MAX,37,services,married,secondary,no,466,yes,yes,cellular,25,may,377,1,-1,Airoli ,0,unknown,yes
MICHAEL,32,services,single,secondary,no,152,yes,no,cellular,25,may,158,2,-1,Airoli ,0,unknown,yes
MILES,43,technician,divorced,secondary,no,1612,no,no,cellular,25,may,262,2,353,Airoli ,1,other,yes
MOHAMED,36,technician,married,tertiary,no,911,yes,yes,cellular,25,may,117,2,21,Airoli ,3,failure,yes
MOHAMMAD,35,technician,single,secondary,no,27,yes,no,cellular,25,may,214,1,305,Airoli ,1,other,yes
MOHAMMED,29,technician,single,secondary,no,6,no,no,cellular,25,may,315,1,-1,Airoli ,0,unknown,yes
MUHAMMAD,27,student,single,secondary,no,253,no,no,cellular,25,may,242,2,-1,Airoli ,0,unknown,yes
NATHAN,32,technician,single,tertiary,no,705,yes,no,cellular,25,may,414,2,35,Airoli ,4,failure,yes
NATHANIEL,33,technician,single,tertiary,no,109,yes,yes,cellular,25,may,601,2,10,Airoli ,7,failure,yes
NELSON,24,student,single,secondary,no,23878,no,no,cellular,26,may,133,1,97,Airoli ,1,success,yes
NICHOLAS,58,technician,married,secondary,no,3399,no,no,cellular,26,may,1078,1,97,Airoli ,7,other,yes
NOAH,43,management,married,tertiary,no,79,no,no,cellular,26,may,640,1,-1,Airoli ,0,unknown,yes
OLIVER,26,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1,Airoli ,0,unknown,yes
OSCAR,31,technician,single,secondary,no,138,no,no,cellular,26,may,91,1,285,Airoli ,2,other,yes
OWEN,25,management,single,tertiary,no,1317,no,no,cellular,26,may,176,1,-1,Airoli ,0,unknown,yes
PATRICK,58,retired,married,secondary,no,2714,no,no,cellular,26,may,165,1,287,Airoli ,2,failure,yes
PETER,48,management,divorced,tertiary,no,17964,yes,no,cellular,26,may,208,2,96,Airoli ,3,other,yes
RAYAN,60,retired,married,tertiary,no,846,no,no,telephone,26,may,1346,1,-1,Airoli ,0,unknown,yes
RAYMOND,25,student,single,tertiary,no,326,no,no,cellular,26,may,390,1,-1,Airoli ,0,unknown,yes
RICHARD,26,student,single,secondary,no,100,no,no,cellular,26,may,445,1,-1,Airoli ,0,unknown,yes
RICKY,25,student,single,secondary,no,304,no,no,cellular,26,may,226,2,-1,Airoli ,0,unknown,yes
ROHAN,26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,-1,Airoli ,0,unknown,yes
RYAN,32,management,single,tertiary,no,312,no,no,cellular,26,may,208,2,98,Airoli ,2,success,yes
SAMUEL,25,admin.,married,tertiary,no,906,no,no,cellular,26,may,253,1,-1,Airoli ,0,unknown,yes
SEAN,21,admin.,single,secondary,no,524,no,no,cellular,26,may,185,1,-1,Airoli ,0,unknown,yes
SEBASTIAN,41,self-employed,single,tertiary,no,1081,no,no,cellular,27,may,229,3,-1,Airoli ,0,unknown,yes
SHAWN,30,admin.,single,secondary,no,983,yes,no,cellular,27,may,189,2,-1,Airoli ,0,unknown,yes
SIMON,47,admin.,divorced,secondary,no,2232,no,no,cellular,27,may,439,1,103,Airoli ,1,success,yes
STANLEY,37,admin.,married,secondary,no,1967,no,no,cellular,27,may,242,1,212,Airoli ,1,success,yes
STEVEN,34,admin.,married,secondary,no,1406,yes,no,cellular,27,may,145,1,-1,Airoli ,0,unknown,yes
SYED,28,admin.,single,secondary,no,157,no,no,cellular,27,may,155,3,-1,Airoli ,0,unknown,yes
TENZIN,24,admin.,single,tertiary,no,0,yes,no,cellular,27,may,122,2,-1,Airoli ,0,unknown,yes
TERRY,26,admin.,single,secondary,no,2509,no,no,cellular,27,may,776,3,97,Airoli ,3,success,yes
THOMAS,35,technician,married,secondary,no,1368,no,no,cellular,27,may,329,1,41,Airoli ,2,other,yes
TIMOTHY,54,retired,divorced,tertiary,no,3076,no,no,cellular,27,may,367,2,-1,Airoli ,0,unknown,yes
TONY,44,management,married,tertiary,no,7818,no,no,cellular,27,may,412,1,-1,Airoli ,0,unknown,yes
TRAVIS,56,admin.,single,secondary,no,4118,no,no,telephone,27,may,165,1,-1,Airoli ,0,unknown,yes
TYLER,25,admin.,single,tertiary,no,760,yes,no,cellular,27,may,223,3,89,Airoli ,2,failure,yes
VICTOR,25,student,single,unknown,no,277,no,no,cellular,27,may,311,2,-1,Airoli ,0,unknown,yes
VINCENT,50,management,married,tertiary,no,253,no,no,cellular,28,may,513,9,-1,Airoli ,0,unknown,yes
WILLIAM,55,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,Airoli ,2,success,yes
WILSON,57,management,married,tertiary,no,473,no,no,cellular,1,jun,295,1,-1,Airoli ,0,unknown,yes
XAVIER,48,management,married,tertiary,no,1167,yes,yes,cellular,1,jun,264,1,-1,Airoli ,0,unknown,yes
ZACHARY,25,unemployed,single,tertiary,no,343,no,no,cellular,1,jun,377,1,-1,Airoli ,0,unknown,yes
ZAIN,49,management,married,tertiary,no,1808,yes,no,cellular,1,jun,205,1,95,Airoli ,1,success,yes
ZAYAN,25,technician,single,secondary,no,1199,no,no,cellular,1,jun,287,1,-1,Airoli ,0,unknown,yes
AARON,38,housemaid,divorced,secondary,no,70,no,no,cellular,1,jun,263,1,-1,Airoli ,0,unknown,yes
ABDOUL,45,blue-collar,married,secondary,no,1723,no,no,cellular,1,jun,166,2,-1,Airoli ,0,unknown,yes
ABDOULAYE,33,management,married,tertiary,no,1323,no,no,cellular,1,jun,327,1,-1,Airoli ,0,unknown,yes
ADAM,45,admin.,married,tertiary,no,2552,no,no,cellular,1,jun,69,1,293,Airoli ,7,failure,yes
ADEN,26,management,single,secondary,no,2613,no,no,cellular,1,jun,326,1,-1,Airoli ,0,unknown,yes
ADONIS,49,admin.,married,secondary,no,0,no,no,cellular,1,jun,1460,1,-1,Airoli ,0,unknown,yes
ADRIAN,25,technician,single,secondary,no,938,no,no,cellular,1,jun,1048,1,-1,Airoli ,0,unknown,yes
AHMED,53,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,Airoli ,0,unknown,yes
AIDAN,43,management,married,tertiary,no,1059,no,yes,cellular,1,jun,335,2,-1,Airoli ,0,unknown,yes
AIDEN,49,technician,married,secondary,no,1684,no,yes,cellular,1,jun,412,2,-1,Airoli ,0,unknown,yes
ALEXANDER,54,management,married,tertiary,no,534,no,no,cellular,1,jun,177,2,-1,Airoli ,0,unknown,yes
ALI,47,technician,married,secondary,no,293,no,no,cellular,1,jun,251,1,90,Airoli ,1,success,yes
ALIJAH,34,blue-collar,married,secondary,no,262,no,no,cellular,1,jun,339,1,-1,Airoli ,0,unknown,yes
ALVIN,54,services,divorced,secondary,no,0,no,no,cellular,1,jun,174,1,81,Airoli ,2,success,yes
AMADOU,43,management,divorced,tertiary,no,2367,no,no,cellular,1,jun,114,1,38,Airoli ,2,other,yes
AMAR'E,23,services,single,secondary,no,31,no,no,cellular,1,jun,192,1,-1,Airoli ,0,unknown,yes
AMARE,48,management,married,tertiary,no,3842,no,no,cellular,1,jun,215,2,-1,Airoli ,0,unknown,yes
AMARI,30,self-employed,single,tertiary,no,3343,no,no,cellular,1,jun,235,1,-1,Airoli ,0,unknown,yes
AMIR,38,unemployed,single,secondary,no,804,no,no,cellular,1,jun,1087,1,-1,Airoli ,0,unknown,yes
ANDRE,34,student,single,unknown,no,1011,no,no,cellular,1,jun,253,1,-1,Airoli ,0,unknown,yes
ANDREW,52,admin.,single,secondary,no,-528,yes,yes,cellular,1,jun,1144,2,-1,Airoli ,0,unknown,yes
ANGEL,27,management,single,tertiary,no,1840,no,no,cellular,1,jun,220,1,28,Airoli ,8,other,yes
ANTHONY,40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,Airoli ,0,unknown,yes
ANTONIO,47,management,married,tertiary,no,2351,no,no,cellular,2,jun,163,2,84,Airoli ,1,success,yes
ASHTON,26,management,single,tertiary,no,1623,no,no,cellular,2,jun,479,1,-1,Airoli ,0,unknown,yes
AUSTIN,37,admin.,married,secondary,no,597,no,no,cellular,2,jun,395,1,-1,Airoli ,0,unknown,yes
AVERY,34,management,married,tertiary,no,611,no,no,cellular,2,jun,350,1,-1,Airoli ,0,unknown,yes
AYDEN,26,admin.,single,tertiary,no,313,no,yes,cellular,2,jun,199,1,96,Airoli ,2,success,yes
BENJAMIN,44,management,married,tertiary,no,1954,no,no,cellular,2,jun,294,1,-1,Airoli ,0,unknown,yes
BLAKE,29,management,single,tertiary,no,307,yes,no,cellular,2,jun,690,1,-1,Airoli ,0,unknown,yes
BRANDON,40,unemployed,single,tertiary,no,7968,no,no,cellular,2,jun,596,1,-1,Airoli ,0,unknown,yes
BRIAN,43,blue-collar,married,secondary,no,2160,no,no,cellular,2,jun,169,1,-1,Airoli ,0,unknown,yes
BRYAN,52,technician,divorced,secondary,no,1005,yes,no,cellular,2,jun,195,1,-1,Airoli ,0,unknown,yes
BRYCE,38,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,103,1,67,Airoli ,4,success,yes
BRYSON,33,services,divorced,secondary,no,1117,no,no,cellular,2,jun,417,1,-1,Airoli ,0,unknown,yes
CALEB,50,technician,married,secondary,no,3370,no,no,cellular,2,jun,160,2,-1,Airoli ,0,unknown,yes
CAMERON,53,admin.,married,secondary,no,109,no,no,telephone,2,jun,270,1,-1,Airoli ,0,unknown,yes
CARMELO,42,services,married,secondary,no,1376,yes,no,cellular,2,jun,271,2,92,Airoli ,4,success,yes
CARTER,49,technician,married,tertiary,no,523,yes,no,cellular,2,jun,712,1,60,Airoli ,3,failure,yes
CAYDEN,27,technician,single,tertiary,no,15161,no,no,cellular,2,jun,74,1,120,Airoli ,1,success,yes
CHAD,32,admin.,married,tertiary,no,653,no,no,cellular,2,jun,84,1,-1,Airoli ,0,unknown,yes
CHANCE,31,student,single,tertiary,no,64,no,no,cellular,2,jun,261,2,-1,Airoli ,0,unknown,yes
CHARLES,29,technician,single,secondary,no,1165,no,no,cellular,2,jun,245,1,-1,Airoli ,0,unknown,yes
CHASE,49,services,married,secondary,no,7019,yes,no,cellular,2,jun,263,1,368,Airoli ,3,failure,yes
CHRIS,46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,310,1,55,Airoli ,6,other,yes
CHRISTIAN,57,blue-collar,married,primary,no,3109,no,no,cellular,2,jun,482,2,-1,Airoli ,0,unknown,yes
CHRISTOPHER,28,technician,single,tertiary,no,4987,no,no,cellular,2,jun,924,2,113,Airoli ,21,success,yes
CODY,37,entrepreneur,married,tertiary,no,189,no,no,cellular,2,jun,253,2,-1,Airoli ,0,unknown,yes
COREY,38,blue-collar,married,secondary,no,2467,no,no,cellular,2,jun,192,1,-1,Airoli ,0,unknown,yes
DANIEL,49,management,married,tertiary,no,5887,no,no,cellular,2,jun,181,3,293,Airoli ,2,failure,yes
DARIUS,35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,250,2,-1,Airoli ,0,unknown,yes
DARREN,29,technician,married,secondary,no,23,yes,no,cellular,2,jun,163,1,55,Airoli ,2,failure,yes
DAVID,52,technician,married,secondary,no,0,no,no,cellular,2,jun,541,3,-1,Airoli ,0,unknown,yes
DERRICK,34,unemployed,married,secondary,no,978,no,no,cellular,3,jun,262,2,71,Airoli ,1,success,yes
DEVIN,60,technician,married,secondary,no,294,no,no,telephone,3,jun,206,4,-1,Airoli ,0,unknown,yes
DEVON,32,self-employed,married,secondary,no,409,no,no,cellular,3,jun,115,2,86,Airoli ,2,success,yes
DOMINIC,27,admin.,single,secondary,no,261,yes,yes,cellular,3,jun,592,4,-1,Airoli ,0,unknown,yes
DONOVAN,55,entrepreneur,married,secondary,no,27624,no,no,telephone,3,jun,437,1,-1,Airoli ,0,unknown,yes
DWAYNE,29,management,single,tertiary,no,3846,no,no,cellular,3,jun,313,2,-1,Airoli ,0,unknown,yes
DYLAN,42,blue-collar,married,secondary,no,2913,no,no,cellular,3,jun,705,1,195,Airoli ,1,failure,yes
EDWARD,33,management,divorced,tertiary,no,2240,no,no,cellular,3,jun,198,1,-1,Airoli ,0,unknown,yes
ELI,29,blue-collar,married,primary,no,5,no,no,cellular,3,jun,321,1,-1,Airoli ,0,unknown,yes
ELIAS,39,admin.,married,secondary,no,150,no,no,cellular,3,jun,296,4,-1,Airoli ,0,unknown,yes
ELIJAH,31,technician,single,tertiary,no,882,no,no,cellular,3,jun,411,1,-1,Airoli ,0,unknown,yes
EMMANUEL,60,management,divorced,tertiary,no,366,no,no,cellular,3,jun,593,1,-1,Airoli ,0,unknown,yes
ERIC,25,student,single,tertiary,no,1189,no,no,cellular,3,jun,165,1,-1,Airoli ,0,unknown,yes
ETHAN,45,admin.,married,secondary,no,204,yes,no,cellular,3,jun,224,2,-1,Airoli ,0,unknown,yes
EVAN,29,management,single,tertiary,no,637,yes,no,cellular,3,jun,340,1,119,Airoli ,1,failure,yes
GABRIEL,55,management,divorced,tertiary,no,2383,no,no,cellular,3,jun,591,2,-1,Airoli ,0,unknown,yes
GAVIN,26,technician,single,secondary,no,1231,yes,no,cellular,3,jun,385,2,96,Airoli ,5,success,yes
GEORGE,30,management,single,tertiary,no,3340,no,no,cellular,3,jun,238,3,-1,Airoli ,0,unknown,yes
GIOVANNI,54,admin.,divorced,secondary,no,200,no,no,cellular,3,jun,170,1,-1,Airoli ,0,unknown,yes
HASSAN,39,blue-collar,single,tertiary,no,48,no,no,cellular,3,jun,539,1,-1,Airoli ,0,unknown,yes
HAYDEN,26,management,single,tertiary,no,2786,no,no,cellular,3,jun,300,2,72,Airoli ,1,success,yes
HUNTER,57,retired,married,secondary,no,5313,no,no,cellular,3,jun,200,1,-1,Airoli ,0,unknown,yes
IAN,39,unemployed,married,tertiary,no,201,no,no,cellular,3,jun,699,1,119,Airoli ,1,failure,yes
IBRAHIM,25,blue-collar,single,secondary,no,389,no,no,cellular,3,jun,837,1,-1,Airoli ,0,unknown,yes
IBRAHIMA,43,blue-collar,married,primary,no,3917,no,no,cellular,3,jun,725,2,93,Airoli ,1,success,yes
ISAAC,32,blue-collar,married,secondary,no,889,yes,no,cellular,3,jun,1076,2,85,Airoli ,3,other,yes
ISAIAH,43,management,divorced,tertiary,no,481,yes,no,cellular,3,jun,187,1,20,Airoli ,1,other,yes
ISHMAEL,50,management,divorced,tertiary,no,810,no,no,cellular,4,jun,510,3,-1,Airoli ,0,unknown,yes
ISIAH,35,services,married,secondary,no,52,yes,no,cellular,4,jun,328,2,94,Airoli ,4,success,yes
JACE,37,management,married,tertiary,no,108,yes,yes,cellular,4,jun,262,2,-1,Airoli ,0,unknown,yes
JACKSON,42,admin.,single,secondary,no,684,no,no,cellular,4,jun,207,1,-1,Airoli ,0,unknown,yes
JACOB,27,management,married,secondary,no,2071,no,no,cellular,4,jun,449,1,-1,Airoli ,0,unknown,yes
JADEN,27,services,single,secondary,no,339,no,no,cellular,4,jun,182,1,-1,Airoli ,0,unknown,yes
JAHEIM,29,management,single,tertiary,no,572,no,no,cellular,4,jun,224,1,-1,Airoli ,0,unknown,yes
JAHMIR,29,student,single,secondary,no,1779,no,no,cellular,4,jun,400,1,-1,Airoli ,0,unknown,yes
JAIDEN,26,student,single,secondary,no,132,no,no,cellular,4,jun,217,1,-1,Airoli ,0,unknown,yes
JALEN,39,admin.,single,tertiary,no,22086,no,no,cellular,4,jun,160,1,-1,Airoli ,0,unknown,yes
JAMAL,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,Airoli ,2,failure,yes
JAMEL,29,management,married,tertiary,no,205,no,no,cellular,4,jun,787,1,-1,Airoli ,0,unknown,yes
JAMES,33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,323,1,80,Airoli ,14,other,yes
JAMIR,32,management,married,tertiary,no,4945,no,no,cellular,4,jun,160,1,119,Airoli ,2,other,yes
JARED,30,management,married,tertiary,no,419,yes,no,cellular,4,jun,194,1,-1,Airoli ,0,unknown,yes
JASIAH,38,technician,single,secondary,no,1130,no,no,cellular,4,jun,96,2,98,Airoli ,1,success,yes
JASON,55,admin.,married,secondary,no,1662,no,no,cellular,4,jun,94,2,-1,Airoli ,0,unknown,yes
JAYDEN,25,admin.,single,secondary,no,1871,no,no,cellular,4,jun,136,1,-1,Airoli ,0,unknown,yes
JAYLEN,38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,81,2,391,Airoli ,3,failure,yes
JAYSON,35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,147,1,119,Airoli ,3,failure,yes
JELANI,31,unemployed,married,secondary,no,6,no,no,cellular,4,jun,121,4,-1,Airoli ,0,unknown,yes
JEREMIAH,25,services,single,secondary,no,594,no,no,cellular,4,jun,89,2,-1,Airoli ,0,unknown,yes
JEREMY,31,management,single,tertiary,no,617,no,no,cellular,4,jun,1161,1,97,Airoli ,2,success,yes
JERMAINE,27,student,single,secondary,no,538,no,no,cellular,4,jun,124,2,-1,Airoli ,0,unknown,yes
JESSE,34,admin.,single,secondary,no,303,no,no,cellular,4,jun,282,3,126,Airoli ,3,failure,yes
JOEL,40,admin.,single,secondary,no,985,yes,no,cellular,4,jun,592,3,50,Airoli ,8,failure,yes
JOHN,27,admin.,married,secondary,no,897,no,no,cellular,5,jun,397,1,-1,Airoli ,0,unknown,yes
JONATHAN,28,management,single,secondary,no,171,no,no,cellular,5,jun,324,1,87,Airoli ,1,success,yes
JORDAN,28,management,single,secondary,no,1633,no,no,cellular,5,jun,275,1,-1,Airoli ,0,unknown,yes
JOSEPH,35,admin.,divorced,secondary,no,1085,no,no,cellular,5,jun,199,1,86,Airoli ,7,success,yes
JOSHUA,58,retired,married,primary,no,1980,no,no,cellular,5,jun,255,1,-1,Airoli ,0,unknown,yes
JOSIAH,44,technician,married,tertiary,no,1933,no,no,cellular,5,jun,462,1,-1,Airoli ,0,unknown,yes
JULIAN,57,retired,married,secondary,no,1841,no,no,telephone,5,jun,302,1,-1,Airoli ,0,unknown,yes
JUSTICE,25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,1,94,Airoli ,1,success,yes
JUSTIN,21,student,single,secondary,no,794,no,no,cellular,5,jun,191,1,-1,Airoli ,0,unknown,yes
KADEN,49,technician,married,secondary,no,905,no,no,cellular,5,jun,1543,1,-1,Airoli ,0,unknown,yes
KAI,54,management,married,tertiary,no,8295,no,no,cellular,5,jun,207,1,-1,Airoli ,0,unknown,yes
KAIDEN,59,retired,married,primary,no,0,no,no,cellular,5,jun,493,2,-1,Airoli ,0,unknown,yes
KALEB,28,management,single,tertiary,no,874,yes,no,cellular,5,jun,509,1,-1,Airoli ,0,unknown,yes
KAMARI,37,blue-collar,married,secondary,no,4321,no,no,cellular,5,jun,657,1,-1,Airoli ,0,unknown,yes
KAMERON,30,technician,single,tertiary,no,0,yes,no,cellular,5,jun,159,2,-1,Airoli ,0,unknown,yes
KAYDEN,35,housemaid,single,primary,no,745,no,no,telephone,5,jun,522,3,-1,Airoli ,0,unknown,yes
KEITH,31,management,single,tertiary,no,924,no,no,cellular,5,jun,207,2,98,Airoli ,1,success,yes
KENNETH,41,unemployed,single,primary,no,216,no,no,cellular,5,jun,577,3,-1,Airoli ,0,unknown,yes
KEVIN,30,unemployed,single,tertiary,no,1159,no,no,telephone,5,jun,366,1,-1,Airoli ,0,unknown,yes
KHALIL,28,self-employed,single,tertiary,no,3290,no,no,cellular,5,jun,201,2,-1,Airoli ,0,unknown,yes
KING,31,unemployed,single,secondary,no,582,yes,no,cellular,5,jun,548,2,-1,Airoli ,0,unknown,yes
KIYAN,53,management,divorced,tertiary,no,380,no,yes,cellular,5,jun,438,2,-1,Airoli ,0,unknown,yes
KYLE,22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,126,2,91,Airoli ,1,success,yes
KYMANI,36,services,married,primary,no,92,yes,no,cellular,5,jun,244,7,-1,Airoli ,0,unknown,yes
LAMAR,33,technician,single,secondary,no,66,no,no,cellular,5,jun,157,2,-1,Airoli ,0,unknown,yes
LANDON,31,technician,single,tertiary,no,252,no,no,cellular,8,jun,107,3,-1,Airoli ,0,unknown,yes
LEVI,49,admin.,married,tertiary,no,6574,no,no,cellular,8,jun,138,3,-1,Airoli ,0,unknown,yes
LIAM,51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,458,6,-1,Airoli ,0,unknown,yes
LOGAN,34,technician,married,secondary,no,294,yes,no,cellular,8,jun,301,3,-1,Airoli ,0,unknown,yes
LUCAS,35,blue-collar,married,primary,no,1177,no,no,cellular,8,jun,243,4,-1,Airoli ,0,unknown,yes
MAKAI,32,admin.,single,tertiary,no,8866,no,no,cellular,9,jun,234,2,83,Airoli ,2,success,yes
